car,corner,stint,C,age,grip,lt
PER,0,2,1,7.0,3.3644216461057583,100.466
PER,1,2,1,7.0,3.1941392196308622,100.466
PER,2,2,1,7.0,1.9456038776683384,100.466
PER,3,2,1,7.0,1.0945527033614,100.466
PER,4,2,1,7.0,1.8630875342974953,100.466
PER,5,2,1,7.0,0.8590045947415754,100.466
PER,6,2,1,7.0,1.0210996628059454,100.466
PER,7,2,1,7.0,1.713905564209021,100.466
PER,8,2,1,7.0,1.207279226139402,100.466
PER,9,2,1,7.0,1.207279226139402,100.466
PER,10,2,1,7.0,0.9492546035243499,100.466
PER,0,2,1,8.0,2.226699181943571,100.744
PER,1,2,1,8.0,1.7797542504381159,100.744
PER,2,2,1,8.0,1.68080673098159,100.744
PER,3,2,1,8.0,1.1389644628717988,100.744
PER,4,2,1,8.0,2.392266884436162,100.744
PER,5,2,1,8.0,1.0279501044265345,100.744
PER,6,2,1,8.0,0.8252897582573696,100.744
PER,7,2,1,8.0,1.821961698707538,100.744
PER,8,2,1,8.0,1.3414515869413683,100.744
PER,9,2,1,8.0,1.3414515869413683,100.744
PER,10,2,1,8.0,1.4440809776505412,100.744
PER,0,2,1,9.0,2.621310282499509,100.896
PER,1,2,1,9.0,1.9721002951959348,100.896
PER,2,2,1,9.0,1.798045399250693,100.896
PER,3,2,1,9.0,1.4284007731034951,100.896
PER,4,2,1,9.0,2.1697820104833045,100.896
PER,5,2,1,9.0,0.8298296086653332,100.896
PER,6,2,1,9.0,0.7066992502658819,100.896
PER,7,2,1,9.0,1.4784547049226584,100.896
PER,8,2,1,9.0,1.3160248411008924,100.896
PER,9,2,1,9.0,1.3160248411008924,100.896
PER,10,2,1,9.0,1.130068503100378,100.896
HAM,0,1,2,5.0,2.2225528908686103,100.176
HAM,1,1,2,5.0,1.8244041795206527,100.176
HAM,2,1,2,5.0,1.8402259555239713,100.176
HAM,3,1,2,5.0,1.309391968372956,100.176
HAM,4,1,2,5.0,2.2228526068612773,100.176
HAM,5,1,2,5.0,1.3081055208390497,100.176
HAM,6,1,2,5.0,1.0773755314719204,100.176
HAM,7,1,2,5.0,1.4507203623822464,100.176
HAM,8,1,2,5.0,0.9136763238112043,100.176
HAM,9,1,2,5.0,0.9136763238112043,100.176
HAM,10,1,2,5.0,0.9136763238112043,100.176
HAM,0,1,2,6.0,2.1995128607805525,98.786
HAM,1,1,2,6.0,2.114463521027457,98.786
HAM,2,1,2,6.0,2.289726462565784,98.786
HAM,3,1,2,6.0,4.012470857871322,98.786
HAM,4,1,2,6.0,2.268759481167909,98.786
HAM,5,1,2,6.0,1.368870436254119,98.786
HAM,6,1,2,6.0,0.9226510759513643,98.786
HAM,7,1,2,6.0,1.6382954923593074,98.786
HAM,8,1,2,6.0,1.1953506370584002,98.786
HAM,9,1,2,6.0,1.1953506370584002,98.786
HAM,10,1,2,6.0,1.5055147163354363,98.786
HAM,0,1,2,7.0,2.1818089855681486,99.274
HAM,1,1,2,7.0,2.053618911409709,99.274
HAM,2,1,2,7.0,2.339338361731826,99.274
HAM,3,1,2,7.0,1.184026871654251,99.274
HAM,4,1,2,7.0,2.0943452213054186,99.274
HAM,5,1,2,7.0,1.3477248279603347,99.274
HAM,6,1,2,7.0,1.2163581142937732,99.274
HAM,7,1,2,7.0,1.3985504416374945,99.274
HAM,8,1,2,7.0,1.1219677258787417,99.274
HAM,9,1,2,7.0,1.8506272481374348,99.274
HAM,10,1,2,7.0,1.4443089575032795,99.274
HAM,0,1,2,8.0,2.037772748471988,99.077
HAM,1,1,2,8.0,1.7448911026293232,99.077
HAM,2,1,2,8.0,1.7857175692005376,99.077
HAM,3,1,2,8.0,1.102175426905762,99.077
HAM,4,1,2,8.0,1.8357400488723705,99.077
HAM,5,1,2,8.0,1.591985834963272,99.077
HAM,6,1,2,8.0,1.1961494534112564,99.077
HAM,7,1,2,8.0,1.628387005224995,99.077
HAM,8,1,2,8.0,1.196458162037127,99.077
HAM,9,1,2,8.0,1.196458162037127,99.077
HAM,10,1,2,8.0,0.844305518100332,99.077
HAM,0,1,2,9.0,2.1318370626765093,99.706
HAM,1,1,2,9.0,2.092622866643235,99.706
HAM,2,1,2,9.0,3.394705469139891,99.706
HAM,3,1,2,9.0,2.7160236300206413,99.706
HAM,4,1,2,9.0,2.5583635359931383,99.706
HAM,5,1,2,9.0,1.3371828441450757,99.706
HAM,6,1,2,9.0,1.078782861036421,99.706
HAM,7,1,2,9.0,1.4944870594981918,99.706
HAM,8,1,2,9.0,2.5910780997060394,99.706
HAM,9,1,2,9.0,2.5910780997060394,99.706
HAM,10,1,2,9.0,1.2301693160584175,99.706
HAM,0,1,2,10.0,2.2885952707846178,99.952
HAM,1,1,2,10.0,2.116653488962935,99.952
HAM,2,1,2,10.0,1.723965341802715,99.952
HAM,3,1,2,10.0,1.735357307736608,99.952
HAM,4,1,2,10.0,2.2473173712384638,99.952
HAM,5,1,2,10.0,1.2956422018066451,99.952
HAM,6,1,2,10.0,1.0293721609057238,99.952
HAM,7,1,2,10.0,1.3634950313784402,99.952
HAM,8,1,2,10.0,1.072767349979386,99.952
HAM,9,1,2,10.0,1.072767349979386,99.952
HAM,10,1,2,10.0,1.4467603405358669,99.952
HAM,0,1,2,11.0,2.134490041422171,99.65
HAM,1,1,2,11.0,1.8014968201487784,99.65
HAM,2,1,2,11.0,1.9064013649745515,99.65
HAM,3,1,2,11.0,1.2037415582817925,99.65
HAM,4,1,2,11.0,2.2111552824234812,99.65
HAM,5,1,2,11.0,1.241062709093144,99.65
HAM,6,1,2,11.0,1.089025918815087,99.65
HAM,7,1,2,11.0,1.7456190808611531,99.65
HAM,8,1,2,11.0,2.5825172625455286,99.65
HAM,9,1,2,11.0,2.5825172625455286,99.65
HAM,10,1,2,11.0,1.5918035828070731,99.65
HAM,0,1,2,12.0,2.3072659116410765,99.129
HAM,1,1,2,12.0,1.8666641738367806,99.129
HAM,2,1,2,12.0,1.9544499991890365,99.129
HAM,3,1,2,12.0,0.90455965506182,99.129
HAM,4,1,2,12.0,2.2752708796867065,99.129
HAM,5,1,2,12.0,1.4094540640733193,99.129
HAM,6,1,2,12.0,1.0276284950797603,99.129
HAM,7,1,2,12.0,1.735590159657857,99.129
HAM,8,1,2,12.0,1.372072312364652,99.129
HAM,9,1,2,12.0,1.372072312364652,99.129
HAM,10,1,2,12.0,1.5025550029502928,99.129
HAM,0,1,2,13.0,2.4010981591195644,99.532
HAM,1,1,2,13.0,1.7782234502036185,99.532
HAM,2,1,2,13.0,1.9069372297740819,99.532
HAM,3,1,2,13.0,1.4820318964121928,99.532
HAM,4,1,2,13.0,1.5901496396867605,99.532
HAM,5,1,2,13.0,1.3770414920342446,99.532
HAM,6,1,2,13.0,1.1254617138694631,99.532
HAM,7,1,2,13.0,1.7532768043033733,99.532
HAM,8,1,2,13.0,1.7704069765159183,99.532
HAM,9,1,2,13.0,1.7704069765159183,99.532
HAM,10,1,2,13.0,1.407427221991386,99.532
HAM,0,1,2,14.0,1.5643445035994756,118.763
HAM,1,1,2,14.0,1.5367232770813584,118.763
HAM,2,1,2,14.0,1.5163184709096431,118.763
HAM,3,1,2,14.0,0.9620556271821402,118.763
HAM,4,1,2,14.0,1.5232246484742116,118.763
HAM,5,1,2,14.0,1.1419054590671698,118.763
HAM,6,1,2,14.0,0.8251995571861764,118.763
HAM,7,1,2,14.0,2.13606377510215,118.763
HAM,8,1,2,14.0,1.6469773185669192,118.763
HAM,9,1,2,14.0,1.6469773185669192,118.763
HAM,10,1,2,14.0,1.6469773185669192,118.763
HAM,0,1,2,15.0,3.8618844668795527,99.055
HAM,1,1,2,15.0,2.398604041018586,99.055
HAM,2,1,2,15.0,1.6272042806091207,99.055
HAM,3,1,2,15.0,1.5253021876981017,99.055
HAM,4,1,2,15.0,1.8264826954326225,99.055
HAM,5,1,2,15.0,1.4270637287695236,99.055
HAM,6,1,2,15.0,1.1254308086316784,99.055
HAM,7,1,2,15.0,1.488255787402034,99.055
HAM,8,1,2,15.0,1.2648178578620348,99.055
HAM,9,1,2,15.0,1.2648178578620348,99.055
HAM,10,1,2,15.0,1.4912159081606726,99.055
HAM,0,2,1,2.0,2.4122584915501073,97.489
HAM,1,2,1,2.0,2.085309521571456,97.489
HAM,2,2,1,2.0,2.4331038951346837,97.489
HAM,3,2,1,2.0,1.389537288216293,97.489
HAM,4,2,1,2.0,1.7012264555848595,97.489
HAM,5,2,1,2.0,1.4928091352402684,97.489
HAM,6,2,1,2.0,1.3383345520201027,97.489
HAM,7,2,1,2.0,1.7760634117395595,97.489
HAM,8,2,1,2.0,0.7405109005185253,97.489
HAM,9,2,1,2.0,0.7405109005185253,97.489
HAM,10,2,1,2.0,1.8883745972413788,97.489
HAM,0,2,1,3.0,2.3929592728317153,97.878
HAM,1,2,1,3.0,2.249915659463494,97.878
HAM,2,2,1,3.0,2.5705301190465253,97.878
HAM,3,2,1,3.0,1.512771409121055,97.878
HAM,4,2,1,3.0,2.663024789771525,97.878
HAM,5,2,1,3.0,1.5014515898443521,97.878
HAM,6,2,1,3.0,1.0972753750141928,97.878
HAM,7,2,1,3.0,1.5454090345414377,97.878
HAM,8,2,1,3.0,1.1740162941722967,97.878
HAM,9,2,1,3.0,1.1740162941722967,97.878
HAM,10,2,1,3.0,1.7533668498357322,97.878
HAM,0,2,1,4.0,2.312978083929554,98.519
HAM,1,2,1,4.0,1.7053308617205254,98.519
HAM,2,2,1,4.0,2.056684721923286,98.519
HAM,3,2,1,4.0,1.377063393453509,98.519
HAM,4,2,1,4.0,2.1485735232885492,98.519
HAM,5,2,1,4.0,1.3253439509668545,98.519
HAM,6,2,1,4.0,1.1899281118468135,98.519
HAM,7,2,1,4.0,1.5682141149218678,98.519
HAM,8,2,1,4.0,1.0268467123045124,98.519
HAM,9,2,1,4.0,1.0099579007691357,98.519
HAM,10,2,1,4.0,1.4020976299973407,98.519
HAM,0,2,1,5.0,1.7714186130948542,99.752
HAM,1,2,1,5.0,1.652873546877084,99.752
HAM,2,2,1,5.0,2.1335371031379653,99.752
HAM,3,2,1,5.0,2.0034805696109785,99.752
HAM,4,2,1,5.0,1.2676338141642989,99.752
HAM,5,2,1,5.0,1.4684640170695047,99.752
HAM,6,2,1,5.0,1.044564478243413,99.752
HAM,7,2,1,5.0,1.7127882598356012,99.752
HAM,8,2,1,5.0,1.1504336973325642,99.752
HAM,9,2,1,5.0,1.1504336973325642,99.752
HAM,10,2,1,5.0,1.638369234450948,99.752
HAM,0,2,1,6.0,2.167193030793646,98.12
HAM,1,2,1,6.0,1.8303235924972971,98.12
HAM,2,2,1,6.0,1.9808711803526429,98.12
HAM,3,2,1,6.0,1.8965134618196644,98.12
HAM,4,2,1,6.0,2.394961123781313,98.12
HAM,5,2,1,6.0,1.4138106500526093,98.12
HAM,6,2,1,6.0,1.0270743665114785,98.12
HAM,7,2,1,6.0,1.9592957039372227,98.12
HAM,8,2,1,6.0,1.216680792512695,98.12
HAM,9,2,1,6.0,1.216680792512695,98.12
HAM,10,2,1,6.0,1.7181007437987346,98.12
HAM,0,2,1,7.0,2.394360131477044,98.568
HAM,1,2,1,7.0,2.252519471962602,98.568
HAM,2,2,1,7.0,1.8806153082823087,98.568
HAM,3,2,1,7.0,0.7320298579335903,98.568
HAM,4,2,1,7.0,1.5732759641109344,98.568
HAM,5,2,1,7.0,1.8745726113521877,98.568
HAM,6,2,1,7.0,1.8223008414357098,98.568
HAM,7,2,1,7.0,1.5161373489607257,98.568
HAM,8,2,1,7.0,1.2905177562605106,98.568
HAM,9,2,1,7.0,1.2905177562605106,98.568
HAM,10,2,1,7.0,1.8989217351233711,98.568
HAM,0,2,1,8.0,2.5031058183427506,98.225
HAM,1,2,1,8.0,2.0857021551271564,98.225
HAM,2,2,1,8.0,1.7807693285968962,98.225
HAM,3,2,1,8.0,1.2308166980578463,98.225
HAM,4,2,1,8.0,2.67209817074286,98.225
HAM,5,2,1,8.0,1.368176106117824,98.225
HAM,6,2,1,8.0,0.8628074783434576,98.225
HAM,7,2,1,8.0,1.6716891613254097,98.225
HAM,8,2,1,8.0,1.2333522908320973,98.225
HAM,9,2,1,8.0,1.2333522908320973,98.225
HAM,10,2,1,8.0,1.697311308421289,98.225
HAM,0,2,1,9.0,2.378917133546782,97.905
HAM,1,2,1,9.0,2.2151704550485913,97.905
HAM,2,2,1,9.0,1.5816283751352311,97.905
HAM,3,2,1,9.0,1.1190497520727904,97.905
HAM,4,2,1,9.0,1.8777675247856032,97.905
HAM,5,2,1,9.0,1.5476827843087158,97.905
HAM,6,2,1,9.0,1.051709661613625,97.905
HAM,7,2,1,9.0,1.6363026902755058,97.905
HAM,8,2,1,9.0,1.0852385098674089,97.905
HAM,9,2,1,9.0,1.0852385098674089,97.905
HAM,10,2,1,9.0,1.7154063003001838,97.905
HAM,0,2,1,10.0,2.358326485118441,98.296
HAM,1,2,1,10.0,1.5367818513398,98.296
HAM,2,2,1,10.0,2.3574643559591713,98.296
HAM,3,2,1,10.0,2.088278612032867,98.296
HAM,4,2,1,10.0,1.8145039664015865,98.296
HAM,5,2,1,10.0,1.421534300439891,98.296
HAM,6,2,1,10.0,0.9448057094238843,98.296
HAM,7,2,1,10.0,1.144973235494019,98.296
HAM,8,2,1,10.0,1.6424111181001892,98.296
HAM,9,2,1,10.0,1.6424111181001892,98.296
HAM,10,2,1,10.0,1.6371274967625917,98.296
HAM,0,2,1,11.0,2.477405153795494,98.337
HAM,1,2,1,11.0,1.746445805829464,98.337
HAM,2,2,1,11.0,2.3813333033180673,98.337
HAM,3,2,1,11.0,1.4560617560201115,98.337
HAM,4,2,1,11.0,1.9368527599362464,98.337
HAM,5,2,1,11.0,1.4977055257390324,98.337
HAM,6,2,1,11.0,0.9111788848517416,98.337
HAM,7,2,1,11.0,1.2212453881228824,98.337
HAM,8,2,1,11.0,1.9838521107238525,98.337
HAM,9,2,1,11.0,1.9838521107238525,98.337
HAM,10,2,1,11.0,1.2488243959200704,98.337
HAM,0,2,1,12.0,2.1805843954893205,98.665
HAM,1,2,1,12.0,1.478441193000265,98.665
HAM,2,2,1,12.0,2.442009833889445,98.665
HAM,3,2,1,12.0,2.236762902284956,98.665
HAM,4,2,1,12.0,2.1528636792143305,98.665
HAM,5,2,1,12.0,1.2748829909374577,98.665
HAM,6,2,1,12.0,0.8462756949958711,98.665
HAM,7,2,1,12.0,1.6700106436475757,98.665
HAM,8,2,1,12.0,1.9165905781429278,98.665
HAM,9,2,1,12.0,1.9165905781429278,98.665
HAM,10,2,1,12.0,1.293833044030378,98.665
HAM,0,2,1,13.0,2.237625072417539,98.542
HAM,1,2,1,13.0,1.856271939378638,98.542
HAM,2,2,1,13.0,2.208991372605336,98.542
HAM,3,2,1,13.0,0.8847554355336652,98.542
HAM,4,2,1,13.0,2.7573173353826927,98.542
HAM,5,2,1,13.0,1.2642554646107458,98.542
HAM,6,2,1,13.0,0.8983043637867185,98.542
HAM,7,2,1,13.0,1.5289808862094931,98.542
HAM,8,2,1,13.0,1.159581269644854,98.542
HAM,9,2,1,13.0,1.159581269644854,98.542
HAM,10,2,1,13.0,1.4015398761929423,98.542
HAM,0,2,1,14.0,2.516595478841933,98.333
HAM,1,2,1,14.0,2.0816383511255596,98.333
HAM,2,2,1,14.0,2.3108763035289024,98.333
HAM,3,2,1,14.0,1.0716395675825718,98.333
HAM,4,2,1,14.0,2.0930841387936248,98.333
HAM,5,2,1,14.0,1.4276343239956153,98.333
HAM,6,2,1,14.0,1.2384950506973538,98.333
HAM,7,2,1,14.0,2.4134089690631084,98.333
HAM,8,2,1,14.0,1.1785046505121997,98.333
HAM,9,2,1,14.0,1.1785046505121997,98.333
HAM,10,2,1,14.0,1.6110162565729025,98.333
HAM,0,2,1,15.0,2.1389949297729887,98.866
HAM,1,2,1,15.0,1.726958274475688,98.866
HAM,2,2,1,15.0,2.1435234851727887,98.866
HAM,3,2,1,15.0,1.6121057127029446,98.866
HAM,4,2,1,15.0,1.7089156590231935,98.866
HAM,5,2,1,15.0,1.5113261512185645,98.866
HAM,6,2,1,15.0,1.280786006668672,98.866
HAM,7,2,1,15.0,1.613455422572213,98.866
HAM,8,2,1,15.0,0.9787339730748834,98.866
HAM,9,2,1,15.0,0.9787339730748834,98.866
HAM,10,2,1,15.0,1.5065105706147144,98.866
HAM,0,2,1,16.0,2.1765711365343803,98.605
HAM,1,2,1,16.0,2.0677737740566533,98.605
HAM,2,2,1,16.0,1.8576116393325122,98.605
HAM,3,2,1,16.0,1.193497088465239,98.605
HAM,4,2,1,16.0,1.739380082033647,98.605
HAM,5,2,1,16.0,1.2149045988443234,98.605
HAM,6,2,1,16.0,1.0229940245308993,98.605
HAM,7,2,1,16.0,1.975942178438206,98.605
HAM,8,2,1,16.0,1.6747177107083757,98.605
HAM,9,2,1,16.0,1.6747177107083757,98.605
HAM,10,2,1,16.0,1.4059382406476502,98.605
HAM,0,2,1,17.0,2.2699900257705603,98.377
HAM,1,2,1,17.0,1.703780380442831,98.377
HAM,2,2,1,17.0,1.8835595826515221,98.377
HAM,3,2,1,17.0,1.765888058041769,98.377
HAM,4,2,1,17.0,2.4972665948187274,98.377
HAM,5,2,1,17.0,1.434005906477697,98.377
HAM,6,2,1,17.0,1.226596178672873,98.377
HAM,7,2,1,17.0,1.8437948416994774,98.377
HAM,8,2,1,17.0,1.21170421129894,98.377
HAM,9,2,1,17.0,1.21170421129894,98.377
HAM,10,2,1,17.0,1.499351837668092,98.377
HAM,0,3,1,2.0,3.1537023427978235,95.611
HAM,1,3,1,2.0,3.003492010302578,95.611
HAM,2,3,1,2.0,1.966533015188114,95.611
HAM,3,3,1,2.0,1.3578047683136607,95.611
HAM,4,3,1,2.0,2.009731804641153,95.611
HAM,5,3,1,2.0,1.7084755950434165,95.611
HAM,6,3,1,2.0,1.4232744921099518,95.611
HAM,7,3,1,2.0,1.8282446467889826,95.611
HAM,8,3,1,2.0,1.048734054649367,95.611
HAM,9,3,1,2.0,1.048734054649367,95.611
HAM,10,3,1,2.0,1.6997397976705078,95.611
HAM,0,3,1,3.0,2.7225228597576194,96.182
HAM,1,3,1,3.0,2.2025906582093953,96.182
HAM,2,3,1,3.0,1.7738945374386126,96.182
HAM,3,3,1,3.0,1.1630560301584043,96.182
HAM,4,3,1,3.0,1.989994312103239,96.182
HAM,5,3,1,3.0,1.5007895165276144,96.182
HAM,6,3,1,3.0,1.1589050123338123,96.182
HAM,7,3,1,3.0,1.6921161494756756,96.182
HAM,8,3,1,3.0,1.2186136673562737,96.182
HAM,9,3,1,3.0,1.2186136673562737,96.182
HAM,10,3,1,3.0,1.6562406729170547,96.182
HAM,0,3,1,4.0,2.704888836774022,96.736
HAM,1,3,1,4.0,1.7345338443992508,96.736
HAM,2,3,1,4.0,2.171691338158888,96.736
HAM,3,3,1,4.0,1.4856352847409413,96.736
HAM,4,3,1,4.0,1.85183269592331,96.736
HAM,5,3,1,4.0,1.5298906281710072,96.736
HAM,6,3,1,4.0,1.044378207628774,96.736
HAM,7,3,1,4.0,2.057141546620757,96.736
HAM,8,3,1,4.0,1.7099956378166659,96.736
HAM,9,3,1,4.0,1.7099956378166659,96.736
HAM,10,3,1,4.0,1.7820256680758362,96.736
HAM,0,3,1,5.0,2.5054656655992025,96.509
HAM,1,3,1,5.0,1.6815950872642629,96.509
HAM,2,3,1,5.0,2.2202907789145083,96.509
HAM,3,3,1,5.0,1.6363893365624393,96.509
HAM,4,3,1,5.0,2.0701748002557205,96.509
HAM,5,3,1,5.0,1.5164014245258783,96.509
HAM,6,3,1,5.0,1.0750191776480564,96.509
HAM,7,3,1,5.0,1.7251183417372806,96.509
HAM,8,3,1,5.0,1.4635089246120014,96.509
HAM,9,3,1,5.0,1.4635089246120014,96.509
HAM,10,3,1,5.0,1.7945895631005466,96.509
HAM,0,3,1,6.0,2.824191302271015,97.118
HAM,1,3,1,6.0,2.03792031096107,97.118
HAM,2,3,1,6.0,2.1431447477606955,97.118
HAM,3,3,1,6.0,1.212965805403969,97.118
HAM,4,3,1,6.0,2.1601319390149705,97.118
HAM,5,3,1,6.0,1.3655751597332593,97.118
HAM,6,3,1,6.0,0.9549790360591294,97.118
HAM,7,3,1,6.0,1.7867523174576045,97.118
HAM,8,3,1,6.0,1.1263062099864904,97.118
HAM,9,3,1,6.0,1.1263062099864904,97.118
HAM,10,3,1,6.0,1.5621880276360716,97.118
HAM,0,3,1,7.0,2.433737587664261,97.243
HAM,1,3,1,7.0,2.457324758430465,97.243
HAM,2,3,1,7.0,2.208385397655931,97.243
HAM,3,3,1,7.0,1.450508985257095,97.243
HAM,4,3,1,7.0,2.292381684769296,97.243
HAM,5,3,1,7.0,1.6275340945767267,97.243
HAM,6,3,1,7.0,1.4520870171719882,97.243
HAM,7,3,1,7.0,1.93342019166737,97.243
HAM,8,3,1,7.0,1.446156804733099,97.243
HAM,9,3,1,7.0,1.446156804733099,97.243
HAM,10,3,1,7.0,1.6702121122121498,97.243
HAM,0,3,1,8.0,2.370870916000803,97.47
HAM,1,3,1,8.0,2.102106579602921,97.47
HAM,2,3,1,8.0,2.022317632085151,97.47
HAM,3,3,1,8.0,1.538275067848601,97.47
HAM,4,3,1,8.0,1.7344110261446317,97.47
HAM,5,3,1,8.0,1.4876809400888957,97.47
HAM,6,3,1,8.0,1.1485455897033088,97.47
HAM,7,3,1,8.0,2.7339305173465474,97.47
HAM,8,3,1,8.0,1.4253039182364287,97.47
HAM,9,3,1,8.0,1.4253039182364287,97.47
HAM,10,3,1,8.0,1.5484381945585004,97.47
HAM,0,3,1,9.0,2.3621090825674655,97.293
HAM,1,3,1,9.0,1.950128007512497,97.293
HAM,2,3,1,9.0,2.0675231508226477,97.293
HAM,3,3,1,9.0,1.802744075250903,97.293
HAM,4,3,1,9.0,2.3878672342222047,97.293
HAM,5,3,1,9.0,1.2547815385792462,97.293
HAM,6,3,1,9.0,0.8662385853526368,97.293
HAM,7,3,1,9.0,1.4014780719769964,97.293
HAM,8,3,1,9.0,2.524736663152468,97.293
HAM,9,3,1,9.0,2.524736663152468,97.293
HAM,10,3,1,9.0,1.4770803782375432,97.293
HAM,0,3,1,10.0,2.246013673517148,97.265
HAM,1,3,1,10.0,2.2030880206577352,97.265
HAM,2,3,1,10.0,2.4788100092679612,97.265
HAM,3,3,1,10.0,2.760710238468494,97.265
HAM,4,3,1,10.0,2.5079959893803863,97.265
HAM,5,3,1,10.0,1.450664873105679,97.265
HAM,6,3,1,10.0,1.1846537827458552,97.265
HAM,7,3,1,10.0,1.2819663282706606,97.265
HAM,8,3,1,10.0,1.1701784830432382,97.265
HAM,9,3,1,10.0,1.1701784830432382,97.265
HAM,10,3,1,10.0,1.8077733422634006,97.265
HAM,0,3,1,11.0,2.40054351461188,97.217
HAM,1,3,1,11.0,1.4966767385524433,97.217
HAM,2,3,1,11.0,1.818045955008752,97.217
HAM,3,3,1,11.0,1.4395125516285197,97.217
HAM,4,3,1,11.0,1.791043531347743,97.217
HAM,5,3,1,11.0,1.4473267328160795,97.217
HAM,6,3,1,11.0,1.3625700367465923,97.217
HAM,7,3,1,11.0,1.5369160234462087,97.217
HAM,8,3,1,11.0,1.152110626023268,97.217
HAM,9,3,1,11.0,1.152110626023268,97.217
HAM,10,3,1,11.0,1.6253347581254856,97.217
HAM,0,3,1,12.0,2.2730780158432813,97.999
HAM,1,3,1,12.0,2.3271411547374923,97.999
HAM,2,3,1,12.0,1.5928389905744118,97.999
HAM,3,3,1,12.0,0.6935304521871457,97.999
HAM,4,3,1,12.0,2.15974810123382,97.999
HAM,5,3,1,12.0,1.178768584398449,97.999
HAM,6,3,1,12.0,0.9337581864437194,97.999
HAM,7,3,1,12.0,1.7008094318132305,97.999
HAM,8,3,1,12.0,1.0072386652200507,97.999
HAM,9,3,1,12.0,1.0072386652200507,97.999
HAM,10,3,1,12.0,1.5215232219723507,97.999
HAM,0,3,1,13.0,2.2255790174920542,98.451
HAM,1,3,1,13.0,2.1514760797745254,98.451
HAM,2,3,1,13.0,2.2723439757083286,98.451
HAM,3,3,1,13.0,1.760685884993247,98.451
HAM,4,3,1,13.0,1.9841626106608548,98.451
HAM,5,3,1,13.0,1.5422908076175152,98.451
HAM,6,3,1,13.0,1.0518604108364664,98.451
HAM,7,3,1,13.0,1.539045025121824,98.451
HAM,8,3,1,13.0,0.8387603256099002,98.451
HAM,9,3,1,13.0,0.8387603256099002,98.451
HAM,10,3,1,13.0,1.529128846367821,98.451
HAM,0,3,1,14.0,2.3242563663638185,98.416
HAM,1,3,1,14.0,1.721502337600314,98.416
HAM,2,3,1,14.0,2.3561224428589966,98.416
HAM,3,3,1,14.0,1.2657967252544686,98.416
HAM,4,3,1,14.0,1.8518085065707974,98.416
HAM,5,3,1,14.0,1.4709833974017583,98.416
HAM,6,3,1,14.0,1.260475795023986,98.416
HAM,7,3,1,14.0,1.6019421681888821,98.416
HAM,8,3,1,14.0,1.0693943704984024,98.416
HAM,9,3,1,14.0,1.0693943704984024,98.416
HAM,10,3,1,14.0,1.4276723931124802,98.416
HAM,0,3,1,15.0,2.6212327438024805,98.74
HAM,1,3,1,15.0,2.219997185756475,98.74
HAM,2,3,1,15.0,2.2014604729933818,98.74
HAM,3,3,1,15.0,1.3922033791348025,98.74
HAM,4,3,1,15.0,2.6975218582189737,98.74
HAM,5,3,1,15.0,1.4336619925871876,98.74
HAM,6,3,1,15.0,1.1256951807530817,98.74
HAM,7,3,1,15.0,1.4174804401809473,98.74
HAM,8,3,1,15.0,1.0355636248092572,98.74
HAM,9,3,1,15.0,1.0355636248092572,98.74
HAM,10,3,1,15.0,1.8786129673928844,98.74
HAM,0,3,1,16.0,2.920023487169035,97.417
HAM,1,3,1,16.0,2.058836067279563,97.417
HAM,2,3,1,16.0,2.031888413972745,97.417
HAM,3,3,1,16.0,1.3962423982711047,97.417
HAM,4,3,1,16.0,2.6562616735231375,97.417
HAM,5,3,1,16.0,1.2994170728416479,97.417
HAM,6,3,1,16.0,1.1383767389292632,97.417
HAM,7,3,1,16.0,1.8551543761018627,97.417
HAM,8,3,1,16.0,1.0418456444786752,97.417
HAM,9,3,1,16.0,1.0418456444786752,97.417
HAM,10,3,1,16.0,1.676346515141416,97.417
HAM,0,3,1,17.0,2.5267150948182144,97.531
HAM,1,3,1,17.0,1.654657978200817,97.531
HAM,2,3,1,17.0,2.6715133058105844,97.531
HAM,3,3,1,17.0,1.5805599493604434,97.531
HAM,4,3,1,17.0,2.750071731084903,97.531
HAM,5,3,1,17.0,1.5721690451444494,97.531
HAM,6,3,1,17.0,0.7997216011228613,97.531
HAM,7,3,1,17.0,1.5842754947660105,97.531
HAM,8,3,1,17.0,1.3834916158001986,97.531
HAM,9,3,1,17.0,1.3834916158001986,97.531
HAM,10,3,1,17.0,1.7261933431742937,97.531
HAM,0,3,1,18.0,2.1327807040038174,97.352
HAM,1,3,1,18.0,1.6651926020109102,97.352
HAM,2,3,1,18.0,2.1946694974441026,97.352
HAM,3,3,1,18.0,2.076330945970078,97.352
HAM,4,3,1,18.0,1.8856701213024598,97.352
HAM,5,3,1,18.0,1.54962864744832,97.352
HAM,6,3,1,18.0,1.3318605272727055,97.352
HAM,7,3,1,18.0,1.9260939295921051,97.352
HAM,8,3,1,18.0,2.489251531380122,97.352
HAM,9,3,1,18.0,2.489251531380122,97.352
HAM,10,3,1,18.0,1.7510690428009206,97.352
HAM,0,3,1,19.0,2.385341192204355,97.353
HAM,1,3,1,19.0,1.9265844996812937,97.353
HAM,2,3,1,19.0,2.1468545531295615,97.353
HAM,3,3,1,19.0,1.8757116785542187,97.353
HAM,4,3,1,19.0,2.344228341412383,97.353
HAM,5,3,1,19.0,1.3834837008232532,97.353
HAM,6,3,1,19.0,1.079320201256795,97.353
